Player Name - Slate Type,Contest IDs,Player ID,Draftable ID,Player Name,First Name,Last Name,Salary,Position,Team,Game,Game Start Time,Player Image,Tournament,Slate Type,Game Type,Date,Role,Contest Names,Contest IDs (Full),Slate Header
Carmelo Taylor - Classic,194855620;194855617;194855618;194855623;194855609;194855616;194855619;194855605;194855615;194855603;194855607;194855608;194855602;194855613;194855606;194855614;194855622;194855604;194855612;194855601,1452229,44007205,Carmelo Taylor,Carmelo,Taylor,3000,WR,UTEP,UTEP @ OU,09/04/2026 08:00 PM,https://dkn.gs/sports/images/cfb/teams/50/8350.png,UTEP @ OU,Classic,CFB,9/4,Standard,"CFB $150K Friday Kickoff [$50K to 1st];CFB $81K Flea Flicker [$20K to 1st];CFB $30K Redshirt [$5K to 1st];CFB $22.7K Barn Burner [$10K to 1st];CFB $15K Fourth Down Conversion [20 Entry Max];CFB $15.1K Marching Band [$3K to 1st];CFB $8K Coffin Corner [Single Entry, $2K to 1st];CFB $10K First Down;CFB $7.5K Goal Line [Single Entry];CFB $6K White-Out [Single Entry]",194855620;194855617;194855618;194855623;194855609;194855616;194855619;194855605;194855615;194855603;194855607;194855608;194855602;194855613;194855606;194855614;194855622;194855604;194855612;194855601,"9/4 8:00PM, 4 Games"
Jacaleb Johnson - Classic,194855620;194855617;194855618;194855623;194855609;194855616;194855619;194855605;194855615;194855603;194855607;194855608;194855602;194855613;194855606;194855614;194855622;194855604;194855612;194855601,1652464,44007208,Jacaleb Johnson,Jacaleb,Johnson,3000,WR,UTEP,UTEP @ OU,09/04/2026 08:00 PM,https://dkn.gs/sports/images/cfb/teams/50/8350.png,UTEP @ OU,Classic,CFB,9/4,Standard,"CFB $150K Friday Kickoff [$50K to 1st];CFB $81K Flea Flicker [$20K to 1st];CFB $30K Redshirt [$5K to 1st];CFB $22.7K Barn Burner [$10K to 1st];CFB $15K Fourth Down Conversion [20 Entry Max];CFB $15.1K Marching Band [$3K to 1st];CFB $8K Coffin Corner [Single Entry, $2K to 1st];CFB $10K First Down;CFB $7.5K Goal Line [Single Entry];CFB $6K White-Out [Single Entry]",194855620;194855617;194855618;194855623;194855609;194855616;194855619;194855605;194855615;194855603;194855607;194855608;194855602;194855613;194855606;194855614;194855622;194855604;194855612;194855601,"9/4 8:00PM, 4 Games"
JD Wallace - Classic,194855620;194855617;194855618;194855623;194855609;194855616;194855619;194855605;194855615;194855603;194855607;194855608;194855602;194855613;194855606;194855614;194855622;194855604;194855612;194855601,1652477,44007211,JD Wallace,JD,Wallace,3000,WR,UTEP,UTEP @ OU,09/04/2026 08:00 PM,https://dkn.gs/sports/images/cfb/teams/50/8350.png,UTEP @ OU,Classic,CFB,9/4,Standard,"CFB $150K Friday Kickoff [$50K to 1st];CFB $81K Flea Flicker [$20K to 1st];CFB $30K Redshirt [$5K to 1st];CFB $22.7K Barn Burner [$10K to 1st];CFB $15K Fourth Down Conversion [20 Entry Max];CFB $15.1K Marching Band [$3K to 1st];CFB $8K Coffin Corner [Single Entry, $2K to 1st];CFB $10K First Down;CFB $7.5K Goal Line [Single Entry];CFB $6K White-Out [Single Entry]",194855620;194855617;194855618;194855623;194855609;194855616;194855619;194855605;194855615;194855603;194855607;194855608;194855602;194855613;194855606;194855614;194855622;194855604;194855612;194855601,"9/4 8:00PM, 4 Games"
Ty Robinson - Night,194851614;194851612;194851616;194851613;194851620;194851610;194851619;194851615;194851611;194851617;194851618,1324655,43997468,Ty Robinson,Ty,Robinson,3000,WR,IL,UAB @ IL,09/03/2026 09:00 PM,https://dkn.gs/sports/images/cfb/teams/50/7823.png,UAB @ IL,Night,CFB,9/3,Standard,"CFB $10K Run-Pass Option [$2K to 1st] (Night);CFB $3K Red Zone [2 Entry Max] (Night);CFB $1.5K First Down (Night);CFB $510 Tailgate [Single Entry] (Night);CFB $1K Daily Dollar [Single Entry]  (Night);CFB $540 Kick Return [Single Entry, Top 2 Win] (Night);CFB $400 Pick Six [Single Entry] (Night);CFB $250 Fourth Down Conversion (Night);CFB $355 Blitz [Single Entry] (Night);CFB $300 Quarter Jukebox [Just $0.25!]  (Night)",194851614;194851612;194851616;194851613;194851620;194851610;194851619;194851615;194851611;194851617;194851618,"9/3 8:00PM, 2 Games"
Fisher Clements - Night,194851614;194851612;194851616;194851613;194851620;194851610;194851619;194851615;194851611;194851617;194851618,1391347,43997485,Fisher Clements,Fisher,Clements,3000,WR,COL,COL @ GT,09/03/2026 08:00 PM,https://dkn.gs/sports/images/cfb/teams/50/7762.png,COL @ GT,Night,CFB,9/3,Standard,"CFB $10K Run-Pass Option [$2K to 1st] (Night);CFB $3K Red Zone [2 Entry Max] (Night);CFB $1.5K First Down (Night);CFB $510 Tailgate [Single Entry] (Night);CFB $1K Daily Dollar [Single Entry]  (Night);CFB $540 Kick Return [Single Entry, Top 2 Win] (Night);CFB $400 Pick Six [Single Entry] (Night);CFB $250 Fourth Down Conversion (Night);CFB $355 Blitz [Single Entry] (Night);CFB $300 Quarter Jukebox [Just $0.25!]  (Night)",194851614;194851612;194851616;194851613;194851620;194851610;194851619;194851615;194851611;194851617;194851618,"9/3 8:00PM, 2 Games"
Maurice Smith Jr. - Night,194851614;194851612;194851616;194851613;194851620;194851610;194851619;194851615;194851611;194851617;194851618,1392279,43997491,Maurice Smith Jr.,Maurice,Smith Jr.,3000,WR,IL,UAB @ IL,09/03/2026 09:00 PM,https://dkn.gs/sports/images/cfb/teams/50/7823.png,UAB @ IL,Night,CFB,9/3,Standard,"CFB $10K Run-Pass Option [$2K to 1st] (Night);CFB $3K Red Zone [2 Entry Max] (Night);CFB $1.5K First Down (Night);CFB $510 Tailgate [Single Entry] (Night);CFB $1K Daily Dollar [Single Entry]  (Night);CFB $540 Kick Return [Single Entry, Top 2 Win] (Night);CFB $400 Pick Six [Single Entry] (Night);CFB $250 Fourth Down Conversion (Night);CFB $355 Blitz [Single Entry] (Night);CFB $300 Quarter Jukebox [Just $0.25!]  (Night)",194851614;194851612;194851616;194851613;194851620;194851610;194851619;194851615;194851611;194851617;194851618,"9/3 8:00PM, 2 Games"
Scott Isacks - Night,194851614;194851612;194851616;194851613;194851620;194851610;194851619;194851615;194851611;194851617;194851618,1394816,43997494,Scott Isacks,Scott,Isacks,3000,WR,UAB,UAB @ IL,09/03/2026 09:00 PM,https://dkn.gs/sports/images/cfb/teams/50/9227.png,UAB @ IL,Night,CFB,9/3,Standard,"CFB $10K Run-Pass Option [$2K to 1st] (Night);CFB $3K Red Zone [2 Entry Max] (Night);CFB $1.5K First Down (Night);CFB $510 Tailgate [Single Entry] (Night);CFB $1K Daily Dollar [Single Entry]  (Night);CFB $540 Kick Return [Single Entry, Top 2 Win] (Night);CFB $400 Pick Six [Single Entry] (Night);CFB $250 Fourth Down Conversion (Night);CFB $355 Blitz [Single Entry] (Night);CFB $300 Quarter Jukebox [Just $0.25!]  (Night)",194851614;194851612;194851616;194851613;194851620;194851610;194851619;194851615;194851611;194851617;194851618,"9/3 8:00PM, 2 Games"
Brady Kopetz - Night,194851614;194851612;194851616;194851613;194851620;194851610;194851619;194851615;194851611;194851617;194851618,1396009,43997500,Brady Kopetz,Brady,Kopetz,3000,WR,COL,COL @ GT,09/03/2026 08:00 PM,https://dkn.gs/sports/images/cfb/teams/50/7762.png,COL @ GT,Night,CFB,9/3,Standard,"CFB $10K Run-Pass Option [$2K to 1st] (Night);CFB $3K Red Zone [2 Entry Max] (Night);CFB $1.5K First Down (Night);CFB $510 Tailgate [Single Entry] (Night);CFB $1K Daily Dollar [Single Entry]  (Night);CFB $540 Kick Return [Single Entry, Top 2 Win] (Night);CFB $400 Pick Six [Single Entry] (Night);CFB $250 Fourth Down Conversion (Night);CFB $355 Blitz [Single Entry] (Night);CFB $300 Quarter Jukebox [Just $0.25!]  (Night)",194851614;194851612;194851616;194851613;194851620;194851610;194851619;194851615;194851611;194851617;194851618,"9/3 8:00PM, 2 Games"
Rahkeem Smith - Night,194851614;194851612;194851616;194851613;194851620;194851610;194851619;194851615;194851611;194851617;194851618,1398293,43997506,Rahkeem Smith,Rahkeem,Smith,3000,WR,GT,COL @ GT,09/03/2026 08:00 PM,https://dkn.gs/sports/images/cfb/teams/50/7633.png,COL @ GT,Night,CFB,9/3,Standard,"CFB $10K Run-Pass Option [$2K to 1st] (Night);CFB $3K Red Zone [2 Entry Max] (Night);CFB $1.5K First Down (Night);CFB $510 Tailgate [Single Entry] (Night);CFB $1K Daily Dollar [Single Entry]  (Night);CFB $540 Kick Return [Single Entry, Top 2 Win] (Night);CFB $400 Pick Six [Single Entry] (Night);CFB $250 Fourth Down Conversion (Night);CFB $355 Blitz [Single Entry] (Night);CFB $300 Quarter Jukebox [Just $0.25!]  (Night)",194851614;194851612;194851616;194851613;194851620;194851610;194851619;194851615;194851611;194851617;194851618,"9/3 8:00PM, 2 Games"
Alex Perry - Night,194851614;194851612;194851616;194851613;194851620;194851610;194851619;194851615;194851611;194851617;194851618,1400530,43997512,Alex Perry,Alex,Perry,3000,WR,IL,UAB @ IL,09/03/2026 09:00 PM,https://dkn.gs/sports/images/cfb/teams/50/7823.png,UAB @ IL,Night,CFB,9/3,Standard,"CFB $10K Run-Pass Option [$2K to 1st] (Night);CFB $3K Red Zone [2 Entry Max] (Night);CFB $1.5K First Down (Night);CFB $510 Tailgate [Single Entry] (Night);CFB $1K Daily Dollar [Single Entry]  (Night);CFB $540 Kick Return [Single Entry, Top 2 Win] (Night);CFB $400 Pick Six [Single Entry] (Night);CFB $250 Fourth Down Conversion (Night);CFB $355 Blitz [Single Entry] (Night);CFB $300 Quarter Jukebox [Just $0.25!]  (Night)",194851614;194851612;194851616;194851613;194851620;194851610;194851619;194851615;194851611;194851617;194851618,"9/3 8:00PM, 2 Games"
Jaiven Plummer - Night,194851614;194851612;194851616;194851613;194851620;194851610;194851619;194851615;194851611;194851617;194851618,1400850,43997518,Jaiven Plummer,Jaiven,Plummer,3000,WR,GT,COL @ GT,09/03/2026 08:00 PM,https://dkn.gs/sports/images/cfb/teams/50/7633.png,COL @ GT,Night,CFB,9/3,Standard,"CFB $10K Run-Pass Option [$2K to 1st] (Night);CFB $3K Red Zone [2 Entry Max] (Night);CFB $1.5K First Down (Night);CFB $510 Tailgate [Single Entry] (Night);CFB $1K Daily Dollar [Single Entry]  (Night);CFB $540 Kick Return [Single Entry, Top 2 Win] (Night);CFB $400 Pick Six [Single Entry] (Night);CFB $250 Fourth Down Conversion (Night);CFB $355 Blitz [Single Entry] (Night);CFB $300 Quarter Jukebox [Just $0.25!]  (Night)",194851614;194851612;194851616;194851613;194851620;194851610;194851619;194851615;194851611;194851617;194851618,"9/3 8:00PM, 2 Games"
Eddie Kasper - Night,194851614;194851612;194851616;194851613;194851620;194851610;194851619;194851615;194851611;194851617;194851618,1407024,43997521,Eddie Kasper,Eddie,Kasper,3000,WR,IL,UAB @ IL,09/03/2026 09:00 PM,https://dkn.gs/sports/images/cfb/teams/50/7823.png,UAB @ IL,Night,CFB,9/3,Standard,"CFB $10K Run-Pass Option [$2K to 1st] (Night);CFB $3K Red Zone [2 Entry Max] (Night);CFB $1.5K First Down (Night);CFB $510 Tailgate [Single Entry] (Night);CFB $1K Daily Dollar [Single Entry]  (Night);CFB $540 Kick Return [Single Entry, Top 2 Win] (Night);CFB $400 Pick Six [Single Entry] (Night);CFB $250 Fourth Down Conversion (Night);CFB $355 Blitz [Single Entry] (Night);CFB $300 Quarter Jukebox [Just $0.25!]  (Night)",194851614;194851612;194851616;194851613;194851620;194851610;194851619;194851615;194851611;194851617;194851618,"9/3 8:00PM, 2 Games"
Peyton Smith - Night,194851614;194851612;194851616;194851613;194851620;194851610;194851619;194851615;194851611;194851617;194851618,1407663,43997524,Peyton Smith,Peyton,Smith,3000,WR,IL,UAB @ IL,09/03/2026 09:00 PM,https://dkn.gs/sports/images/cfb/teams/50/7823.png,UAB @ IL,Night,CFB,9/3,Standard,"CFB $10K Run-Pass Option [$2K to 1st] (Night);CFB $3K Red Zone [2 Entry Max] (Night);CFB $1.5K First Down (Night);CFB $510 Tailgate [Single Entry] (Night);CFB $1K Daily Dollar [Single Entry]  (Night);CFB $540 Kick Return [Single Entry, Top 2 Win] (Night);CFB $400 Pick Six [Single Entry] (Night);CFB $250 Fourth Down Conversion (Night);CFB $355 Blitz [Single Entry] (Night);CFB $300 Quarter Jukebox [Just $0.25!]  (Night)",194851614;194851612;194851616;194851613;194851620;194851610;194851619;194851615;194851611;194851617;194851618,"9/3 8:00PM, 2 Games"
Hykeem Williams - Night,194851614;194851612;194851616;194851613;194851620;194851610;194851619;194851615;194851611;194851617;194851618,1441522,43997547,Hykeem Williams,Hykeem,Williams,3000,WR,COL,COL @ GT,09/03/2026 08:00 PM,https://dkn.gs/sports/images/cfb/teams/50/7762.png,COL @ GT,Night,CFB,9/3,Standard,"CFB $10K Run-Pass Option [$2K to 1st] (Night);CFB $3K Red Zone [2 Entry Max] (Night);CFB $1.5K First Down (Night);CFB $510 Tailgate [Single Entry] (Night);CFB $1K Daily Dollar [Single Entry]  (Night);CFB $540 Kick Return [Single Entry, Top 2 Win] (Night);CFB $400 Pick Six [Single Entry] (Night);CFB $250 Fourth Down Conversion (Night);CFB $355 Blitz [Single Entry] (Night);CFB $300 Quarter Jukebox [Just $0.25!]  (Night)",194851614;194851612;194851616;194851613;194851620;194851610;194851619;194851615;194851611;194851617;194851618,"9/3 8:00PM, 2 Games"
Kaleb Mathis - Night,194851614;194851612;194851616;194851613;194851620;194851610;194851619;194851615;194851611;194851617;194851618,1442657,43997553,Kaleb Mathis,Kaleb,Mathis,3000,WR,COL,COL @ GT,09/03/2026 08:00 PM,https://dkn.gs/sports/images/cfb/teams/50/7762.png,COL @ GT,Night,CFB,9/3,Standard,"CFB $10K Run-Pass Option [$2K to 1st] (Night);CFB $3K Red Zone [2 Entry Max] (Night);CFB $1.5K First Down (Night);CFB $510 Tailgate [Single Entry] (Night);CFB $1K Daily Dollar [Single Entry]  (Night);CFB $540 Kick Return [Single Entry, Top 2 Win] (Night);CFB $400 Pick Six [Single Entry] (Night);CFB $250 Fourth Down Conversion (Night);CFB $355 Blitz [Single Entry] (Night);CFB $300 Quarter Jukebox [Just $0.25!]  (Night)",194851614;194851612;194851616;194851613;194851620;194851610;194851619;194851615;194851611;194851617;194851618,"9/3 8:00PM, 2 Games"
Charlie Williams - Night,194851614;194851612;194851616;194851613;194851620;194851610;194851619;194851615;194851611;194851617;194851618,1443124,43997559,Charlie Williams,Charlie,Williams,3000,WR,COL,COL @ GT,09/03/2026 08:00 PM,https://dkn.gs/sports/images/cfb/teams/50/7762.png,COL @ GT,Night,CFB,9/3,Standard,"CFB $10K Run-Pass Option [$2K to 1st] (Night);CFB $3K Red Zone [2 Entry Max] (Night);CFB $1.5K First Down (Night);CFB $510 Tailgate [Single Entry] (Night);CFB $1K Daily Dollar [Single Entry]  (Night);CFB $540 Kick Return [Single Entry, Top 2 Win] (Night);CFB $400 Pick Six [Single Entry] (Night);CFB $250 Fourth Down Conversion (Night);CFB $355 Blitz [Single Entry] (Night);CFB $300 Quarter Jukebox [Just $0.25!]  (Night)",194851614;194851612;194851616;194851613;194851620;194851610;194851619;194851615;194851611;194851617;194851618,"9/3 8:00PM, 2 Games"
Gage Messick - Night,194851614;194851612;194851616;194851613;194851620;194851610;194851619;194851615;194851611;194851617;194851618,1445107,43997562,Gage Messick,Gage,Messick,3000,WR,UAB,UAB @ IL,09/03/2026 09:00 PM,https://dkn.gs/sports/images/cfb/teams/50/9227.png,UAB @ IL,Night,CFB,9/3,Standard,"CFB $10K Run-Pass Option [$2K to 1st] (Night);CFB $3K Red Zone [2 Entry Max] (Night);CFB $1.5K First Down (Night);CFB $510 Tailgate [Single Entry] (Night);CFB $1K Daily Dollar [Single Entry]  (Night);CFB $540 Kick Return [Single Entry, Top 2 Win] (Night);CFB $400 Pick Six [Single Entry] (Night);CFB $250 Fourth Down Conversion (Night);CFB $355 Blitz [Single Entry] (Night);CFB $300 Quarter Jukebox [Just $0.25!]  (Night)",194851614;194851612;194851616;194851613;194851620;194851610;194851619;194851615;194851611;194851617;194851618,"9/3 8:00PM, 2 Games"
Davin Stoffel - Night,194851614;194851612;194851616;194851613;194851620;194851610;194851619;194851615;194851611;194851617;194851618,1460414,43997583,Davin Stoffel,Davin,Stoffel,3000,WR,IL,UAB @ IL,09/03/2026 09:00 PM,https://dkn.gs/sports/images/cfb/teams/50/7823.png,UAB @ IL,Night,CFB,9/3,Standard,"CFB $10K Run-Pass Option [$2K to 1st] (Night);CFB $3K Red Zone [2 Entry Max] (Night);CFB $1.5K First Down (Night);CFB $510 Tailgate [Single Entry] (Night);CFB $1K Daily Dollar [Single Entry]  (Night);CFB $540 Kick Return [Single Entry, Top 2 Win] (Night);CFB $400 Pick Six [Single Entry] (Night);CFB $250 Fourth Down Conversion (Night);CFB $355 Blitz [Single Entry] (Night);CFB $300 Quarter Jukebox [Just $0.25!]  (Night)",194851614;194851612;194851616;194851613;194851620;194851610;194851619;194851615;194851611;194851617;194851618,"9/3 8:00PM, 2 Games"
Chris Elko - Night,194851614;194851612;194851616;194851613;194851620;194851610;194851619;194851615;194851611;194851617;194851618,1460688,43997591,Chris Elko,Chris,Elko,3000,WR,GT,COL @ GT,09/03/2026 08:00 PM,https://dkn.gs/sports/images/cfb/teams/50/7633.png,COL @ GT,Night,CFB,9/3,Standard,"CFB $10K Run-Pass Option [$2K to 1st] (Night);CFB $3K Red Zone [2 Entry Max] (Night);CFB $1.5K First Down (Night);CFB $510 Tailgate [Single Entry] (Night);CFB $1K Daily Dollar [Single Entry]  (Night);CFB $540 Kick Return [Single Entry, Top 2 Win] (Night);CFB $400 Pick Six [Single Entry] (Night);CFB $250 Fourth Down Conversion (Night);CFB $355 Blitz [Single Entry] (Night);CFB $300 Quarter Jukebox [Just $0.25!]  (Night)",194851614;194851612;194851616;194851613;194851620;194851610;194851619;194851615;194851611;194851617;194851618,"9/3 8:00PM, 2 Games"
Spencer Mermans - Night,194851614;194851612;194851616;194851613;194851620;194851610;194851619;194851615;194851611;194851617;194851618,1464449,43997600,Spencer Mermans,Spencer,Mermans,3000,WR,GT,COL @ GT,09/03/2026 08:00 PM,https://dkn.gs/sports/images/cfb/teams/50/7633.png,COL @ GT,Night,CFB,9/3,Standard,"CFB $10K Run-Pass Option [$2K to 1st] (Night);CFB $3K Red Zone [2 Entry Max] (Night);CFB $1.5K First Down (Night);CFB $510 Tailgate [Single Entry] (Night);CFB $1K Daily Dollar [Single Entry]  (Night);CFB $540 Kick Return [Single Entry, Top 2 Win] (Night);CFB $400 Pick Six [Single Entry] (Night);CFB $250 Fourth Down Conversion (Night);CFB $355 Blitz [Single Entry] (Night);CFB $300 Quarter Jukebox [Just $0.25!]  (Night)",194851614;194851612;194851616;194851613;194851620;194851610;194851619;194851615;194851611;194851617;194851618,"9/3 8:00PM, 2 Games"
Jailen Holmes - Night,194851614;194851612;194851616;194851613;194851620;194851610;194851619;194851615;194851611;194851617;194851618,1465198,43997603,Jailen Holmes,Jailen,Holmes,3000,WR,UAB,UAB @ IL,09/03/2026 09:00 PM,https://dkn.gs/sports/images/cfb/teams/50/9227.png,UAB @ IL,Night,CFB,9/3,Standard,"CFB $10K Run-Pass Option [$2K to 1st] (Night);CFB $3K Red Zone [2 Entry Max] (Night);CFB $1.5K First Down (Night);CFB $510 Tailgate [Single Entry] (Night);CFB $1K Daily Dollar [Single Entry]  (Night);CFB $540 Kick Return [Single Entry, Top 2 Win] (Night);CFB $400 Pick Six [Single Entry] (Night);CFB $250 Fourth Down Conversion (Night);CFB $355 Blitz [Single Entry] (Night);CFB $300 Quarter Jukebox [Just $0.25!]  (Night)",194851614;194851612;194851616;194851613;194851620;194851610;194851619;194851615;194851611;194851617;194851618,"9/3 8:00PM, 2 Games"
EJ Reid - Night,194851614;194851612;194851616;194851613;194851620;194851610;194851619;194851615;194851611;194851617;194851618,1508384,43997622,EJ Reid,EJ,Reid,3000,WR,UAB,UAB @ IL,09/03/2026 09:00 PM,https://dkn.gs/sports/images/cfb/teams/50/9227.png,UAB @ IL,Night,CFB,9/3,Standard,"CFB $10K Run-Pass Option [$2K to 1st] (Night);CFB $3K Red Zone [2 Entry Max] (Night);CFB $1.5K First Down (Night);CFB $510 Tailgate [Single Entry] (Night);CFB $1K Daily Dollar [Single Entry]  (Night);CFB $540 Kick Return [Single Entry, Top 2 Win] (Night);CFB $400 Pick Six [Single Entry] (Night);CFB $250 Fourth Down Conversion (Night);CFB $355 Blitz [Single Entry] (Night);CFB $300 Quarter Jukebox [Just $0.25!]  (Night)",194851614;194851612;194851616;194851613;194851620;194851610;194851619;194851615;194851611;194851617;194851618,"9/3 8:00PM, 2 Games"
Tanner Hollinger - Night,194851614;194851612;194851616;194851613;194851620;194851610;194851619;194851615;194851611;194851617;194851618,1508404,43997625,Tanner Hollinger,Tanner,Hollinger,3000,WR,IL,UAB @ IL,09/03/2026 09:00 PM,https://dkn.gs/sports/images/cfb/teams/50/7823.png,UAB @ IL,Night,CFB,9/3,Standard,"CFB $10K Run-Pass Option [$2K to 1st] (Night);CFB $3K Red Zone [2 Entry Max] (Night);CFB $1.5K First Down (Night);CFB $510 Tailgate [Single Entry] (Night);CFB $1K Daily Dollar [Single Entry]  (Night);CFB $540 Kick Return [Single Entry, Top 2 Win] (Night);CFB $400 Pick Six [Single Entry] (Night);CFB $250 Fourth Down Conversion (Night);CFB $355 Blitz [Single Entry] (Night);CFB $300 Quarter Jukebox [Just $0.25!]  (Night)",194851614;194851612;194851616;194851613;194851620;194851610;194851619;194851615;194851611;194851617;194851618,"9/3 8:00PM, 2 Games"
Malik Muhammad - Night,194851614;194851612;194851616;194851613;194851620;194851610;194851619;194851615;194851611;194851617;194851618,1509372,43997636,Malik Muhammad,Malik,Muhammad,3000,WR,UAB,UAB @ IL,09/03/2026 09:00 PM,https://dkn.gs/sports/images/cfb/teams/50/9227.png,UAB @ IL,Night,CFB,9/3,Standard,"CFB $10K Run-Pass Option [$2K to 1st] (Night);CFB $3K Red Zone [2 Entry Max] (Night);CFB $1.5K First Down (Night);CFB $510 Tailgate [Single Entry] (Night);CFB $1K Daily Dollar [Single Entry]  (Night);CFB $540 Kick Return [Single Entry, Top 2 Win] (Night);CFB $400 Pick Six [Single Entry] (Night);CFB $250 Fourth Down Conversion (Night);CFB $355 Blitz [Single Entry] (Night);CFB $300 Quarter Jukebox [Just $0.25!]  (Night)",194851614;194851612;194851616;194851613;194851620;194851610;194851619;194851615;194851611;194851617;194851618,"9/3 8:00PM, 2 Games"
Tagert Bardin - Night,194851614;194851612;194851616;194851613;194851620;194851610;194851619;194851615;194851611;194851617;194851618,1510125,43997639,Tagert Bardin,Tagert,Bardin,3000,WR,COL,COL @ GT,09/03/2026 08:00 PM,https://dkn.gs/sports/images/cfb/teams/50/7762.png,COL @ GT,Night,CFB,9/3,Standard,"CFB $10K Run-Pass Option [$2K to 1st] (Night);CFB $3K Red Zone [2 Entry Max] (Night);CFB $1.5K First Down (Night);CFB $510 Tailgate [Single Entry] (Night);CFB $1K Daily Dollar [Single Entry]  (Night);CFB $540 Kick Return [Single Entry, Top 2 Win] (Night);CFB $400 Pick Six [Single Entry] (Night);CFB $250 Fourth Down Conversion (Night);CFB $355 Blitz [Single Entry] (Night);CFB $300 Quarter Jukebox [Just $0.25!]  (Night)",194851614;194851612;194851616;194851613;194851620;194851610;194851619;194851615;194851611;194851617;194851618,"9/3 8:00PM, 2 Games"
Brayden Johnson - Night,194851614;194851612;194851616;194851613;194851620;194851610;194851619;194851615;194851611;194851617;194851618,1515384,43997654,Brayden Johnson,Brayden,Johnson,3000,WR,UAB,UAB @ IL,09/03/2026 09:00 PM,https://dkn.gs/sports/images/cfb/teams/50/9227.png,UAB @ IL,Night,CFB,9/3,Standard,"CFB $10K Run-Pass Option [$2K to 1st] (Night);CFB $3K Red Zone [2 Entry Max] (Night);CFB $1.5K First Down (Night);CFB $510 Tailgate [Single Entry] (Night);CFB $1K Daily Dollar [Single Entry]  (Night);CFB $540 Kick Return [Single Entry, Top 2 Win] (Night);CFB $400 Pick Six [Single Entry] (Night);CFB $250 Fourth Down Conversion (Night);CFB $355 Blitz [Single Entry] (Night);CFB $300 Quarter Jukebox [Just $0.25!]  (Night)",194851614;194851612;194851616;194851613;194851620;194851610;194851619;194851615;194851611;194851617;194851618,"9/3 8:00PM, 2 Games"
Joseph Moseley - Night,194851614;194851612;194851616;194851613;194851620;194851610;194851619;194851615;194851611;194851617;194851618,1516065,43997657,Joseph Moseley,Joseph,Moseley,3000,WR,GT,COL @ GT,09/03/2026 08:00 PM,https://dkn.gs/sports/images/cfb/teams/50/7633.png,COL @ GT,Night,CFB,9/3,Standard,"CFB $10K Run-Pass Option [$2K to 1st] (Night);CFB $3K Red Zone [2 Entry Max] (Night);CFB $1.5K First Down (Night);CFB $510 Tailgate [Single Entry] (Night);CFB $1K Daily Dollar [Single Entry]  (Night);CFB $540 Kick Return [Single Entry, Top 2 Win] (Night);CFB $400 Pick Six [Single Entry] (Night);CFB $250 Fourth Down Conversion (Night);CFB $355 Blitz [Single Entry] (Night);CFB $300 Quarter Jukebox [Just $0.25!]  (Night)",194851614;194851612;194851616;194851613;194851620;194851610;194851619;194851615;194851611;194851617;194851618,"9/3 8:00PM, 2 Games"
Blake Ragsdale - Night,194851614;194851612;194851616;194851613;194851620;194851610;194851619;194851615;194851611;194851617;194851618,1516070,43997660,Blake Ragsdale,Blake,Ragsdale,3000,WR,GT,COL @ GT,09/03/2026 08:00 PM,https://dkn.gs/sports/images/cfb/teams/50/7633.png,COL @ GT,Night,CFB,9/3,Standard,"CFB $10K Run-Pass Option [$2K to 1st] (Night);CFB $3K Red Zone [2 Entry Max] (Night);CFB $1.5K First Down (Night);CFB $510 Tailgate [Single Entry] (Night);CFB $1K Daily Dollar [Single Entry]  (Night);CFB $540 Kick Return [Single Entry, Top 2 Win] (Night);CFB $400 Pick Six [Single Entry] (Night);CFB $250 Fourth Down Conversion (Night);CFB $355 Blitz [Single Entry] (Night);CFB $300 Quarter Jukebox [Just $0.25!]  (Night)",194851614;194851612;194851616;194851613;194851620;194851610;194851619;194851615;194851611;194851617;194851618,"9/3 8:00PM, 2 Games"
Josh Lorick - Night,194851614;194851612;194851616;194851613;194851620;194851610;194851619;194851615;194851611;194851617;194851618,1517601,43997666,Josh Lorick,Josh,Lorick,3000,WR,IL,UAB @ IL,09/03/2026 09:00 PM,https://dkn.gs/sports/images/cfb/teams/50/7823.png,UAB @ IL,Night,CFB,9/3,Standard,"CFB $10K Run-Pass Option [$2K to 1st] (Night);CFB $3K Red Zone [2 Entry Max] (Night);CFB $1.5K First Down (Night);CFB $510 Tailgate [Single Entry] (Night);CFB $1K Daily Dollar [Single Entry]  (Night);CFB $540 Kick Return [Single Entry, Top 2 Win] (Night);CFB $400 Pick Six [Single Entry] (Night);CFB $250 Fourth Down Conversion (Night);CFB $355 Blitz [Single Entry] (Night);CFB $300 Quarter Jukebox [Just $0.25!]  (Night)",194851614;194851612;194851616;194851613;194851620;194851610;194851619;194851615;194851611;194851617;194851618,"9/3 8:00PM, 2 Games"
